paper_id,title,publication_date,journal_conference,citation_count,field_of_study,author_prestige_score,paper_quality_score,novelty_score,pdf_available,doi
4b29238b-3332-4819-8036-23c7f29b0e88,Field Framework in Physics,2016-10-15 19:37:51.955855,APL,31,Physics,0.605,0.61,0.649,False,10.1234/apl.2016.2254
b01f21c8-c187-4dd0-ab33-76b4124ca821,Experimental Analysis in Medicine,2018-02-24 12:25:17.686456,BMJ,50,Medicine,0.21,0.336,0.218,True,10.1234/bmj.2018.7891
7686062d-c8ee-4506-bf9f-18da5b7315d5,Genomic Analysis in Biology,2016-08-10 22:04:48.426264,PNAS,485,Biology,0.46,0.415,0.632,True,10.1234/pnas.2016.9780
82502256-4225-45e2-8d7a-8c29b94217bb,Advanced Approach in Chemistry,2018-07-20 10:16:17.456890,International Conference,67,Chemistry,0.528,0.457,0.439,True,10.1234/internationalconference.2018.2224
d911ae91-a460-4863-96e3-d7840b6d272c,Advanced Framework in Economics,2016-05-12 12:10:31.626974,International Conference,1559,Economics,0.803,0.907,0.397,True,10.1234/internationalconference.2016.5726
36da7ece-3e7c-43a2-ac56-49558b2d8767,Novel Study in Engineering,2018-07-17 08:01:19.822737,International Conference,8,Engineering,0.6,0.48,0.237,True,10.1234/internationalconference.2018.3689
b00956a4-ec6d-49a8-836a-679e26dfee84,Cellular Approach in Biology,2024-08-09 22:37:40.541758,Genome Research,12,Biology,0.515,0.561,0.848,True,10.1234/genomeresearch.2024.9035
5407592c-27ea-4922-a43d-77166697529e,Algorithm Study in Computer Science,2020-03-18 18:56:21.448613,SIGIR,12,Computer Science,0.595,0.401,0.401,False,10.1234/sigir.2020.3411
08de759f-eb13-406c-b833-716e43b3fc3d,Deep Approach in Computer Science,2023-01-25 08:43:41.108364,CVPR,9,Computer Science,0.331,0.227,0.172,False,10.1234/cvpr.2023.1635
47c87bab-b344-432a-80ac-59f709d55802,Advanced Approach in Mathematics,2023-02-05 11:56:57.364879,International Conference,146,Mathematics,0.473,0.58,0.664,True,10.1234/internationalconference.2023.8877
062d5ab8-abd2-4fbe-9c43-32a21ba00c23,Novel Study in Medicine,2021-11-19 23:12:29.429160,BMJ,3,Medicine,0.356,0.3,0.358,True,10.1234/bmj.2021.3423
51217d67-3c5c-4913-9dd8-e57a4b10e947,Novel Framework in Engineering,2025-02-17 14:06:43.479729,International Conference,12,Engineering,0.225,0.244,0.29,True,10.1234/internationalconference.2025.5915
81a917cf-2b1d-4ccf-a9e9-2a1bb8b7f629,Biological Framework in Biology,2022-07-27 05:09:55.009605,Science,303,Biology,0.751,0.714,0.487,True,10.1234/science.2022.9500
721eb9e3-c0a8-4032-9daa-fdae4b2c92d0,Novel Approach in Economics,2019-07-21 05:01:00.791946,Journal of Economics,104,Economics,0.494,0.766,0.556,True,10.1234/journalofeconomics.2019.2485
4a01e7db-4467-41ce-8119-2ec6200a99ef,Evolutionary Analysis in Biology,2020-02-19 10:37:25.701082,Genome Research,105,Biology,0.722,0.845,0.366,True,10.1234/genomeresearch.2020.5382
05619d08-3d80-480f-a36d-c9683c52a5d4,Advanced Approach in Medicine,2021-06-26 22:16:28.422617,JAMA,27,Medicine,0.52,0.339,0.091,True,10.1234/jama.2021.9338
d1324ce1-4abf-4984-8d27-c27b09520481,Novel Analysis in Medicine,2020-01-16 01:37:01.625032,BMJ,2,Medicine,0.101,0.0,0.776,True,10.1234/bmj.2020.5414
f8555bc6-2352-48ea-9774-b2141abee273,Molecular Study in Biology,2020-06-19 15:48:27.234923,Science,19,Biology,0.79,1.0,0.37,True,10.1234/science.2020.6558
c20fcfc4-27ec-4c94-8bf1-71e8a1e74afd,Novel Framework in Engineering,2019-04-11 04:27:34.245945,International Conference,96,Engineering,0.184,0.0,0.488,True,10.1234/internationalconference.2019.5777
9fd5decb-87a0-4db0-b44b-e2576893af1f,Novel Analysis in Psychology,2017-04-25 17:29:32.077448,Journal of Psychology,20,Psychology,0.308,0.038,0.149,True,10.1234/journalofpsychology.2017.5916
cf166d18-7322-4796-a4e6-eb2f81eb38fd,Neural Framework in Computer Science,2024-01-10 02:47:56.938800,KDD,8,Computer Science,0.755,0.743,0.325,False,10.1234/kdd.2024.9211
cc721b02-03f7-4e23-92c7-0badd7d1f271,Experimental Analysis in Chemistry,2017-05-08 10:02:48.256228,Journal of Chemistry,43,Chemistry,0.695,0.859,0.709,True,10.1234/journalofchemistry.2017.8791
c2b3b71b-c200-4d2b-985b-fb048bf5be4d,AI Approach in Computer Science,2025-02-14 00:30:24.264167,SIGIR,5,Computer Science,0.446,0.387,0.803,True,10.1234/sigir.2025.3544
eae75ef7-e896-4193-b656-05db1477d47f,Thermodynamic Study in Physics,2022-12-10 01:39:53.415119,APL,35,Physics,0.148,0.495,0.277,True,10.1234/apl.2022.9304
87cb6498-12be-42d7-b842-2af099c1f4d7,Novel Approach in Medicine,2023-05-14 14:06:13.302963,JAMA,60,Medicine,0.544,0.437,0.413,True,10.1234/jama.2023.1905
cf76c781-ca68-4bd9-82f4-c2d1ae826051,Relativistic Approach in Physics,2020-07-05 11:34:47.920698,Nature Physics,46,Physics,0.6,0.493,0.406,True,10.1234/naturephysics.2020.7130
5a79b0bd-b5e5-4a39-aa6e-4a25eee797e9,Genetic Approach in Biology,2018-11-01 02:47:22.921694,Nature,42,Biology,0.825,0.797,0.231,True,10.1234/nature.2018.2535
b924b7e0-27fe-49f1-8198-c7825bcce0fb,Advanced Analysis in Economics,2024-02-12 06:42:05.710534,International Conference,3,Economics,0.487,0.371,0.673,False,10.1234/internationalconference.2024.4932
9422d7fd-e843-4d2b-af62-e83ffc55c3eb,Theoretical Study in Engineering,2020-10-18 01:54:53.341103,Journal of Engineering,46,Engineering,0.651,0.722,0.559,True,10.1234/journalofengineering.2020.4929
44c1528c-262e-43a8-b66c-f2d01e74c267,Experimental Approach in Psychology,2018-06-16 08:30:19.366540,International Conference,62,Psychology,0.3,0.362,0.616,False,10.1234/internationalconference.2018.1461
1c6d601d-479f-46c2-a2d1-186457ad43d8,Novel Analysis in Psychology,2024-04-30 09:59:46.299744,Journal of Psychology,2,Psychology,0.903,0.896,0.241,True,10.1234/journalofpsychology.2024.3364
621a6c04-9400-48e1-9b88-b61ce9faf5df,Experimental Approach in Chemistry,2021-04-30 23:01:39.217399,International Conference,6,Chemistry,0.89,0.758,0.22,True,10.1234/internationalconference.2021.6276
b23e52b0-9e19-490d-9a7f-707a5f7c90a8,Data Study in Computer Science,2025-01-27 13:56:02.158176,WWW,0,Computer Science,0.999,1.0,0.215,True,10.1234/www.2025.2743
dd0bbfa5-7c37-4fdc-86c0-cc23ab6ad593,Genomic Framework in Biology,2023-08-13 15:55:31.594325,Cell,19,Biology,0.377,0.516,0.413,True,10.1234/cell.2023.3583
a7729dac-1dd1-4508-83b6-8af409995a06,Data Analysis in Computer Science,2016-05-29 11:02:37.624037,WWW,122,Computer Science,0.422,0.288,0.342,False,10.1234/www.2016.5613
5c6643b5-b7b9-4aee-a5f8-fe57b54e59e8,Advanced Framework in Mathematics,2019-12-22 20:41:39.366868,International Conference,54,Mathematics,0.807,0.911,0.685,True,10.1234/internationalconference.2019.8668
0de3bb25-fba2-405c-8230-d3fd6539e4b1,Genetic Framework in Biology,2016-05-04 11:39:02.387185,PLOS Biology,26,Biology,0.546,0.796,0.534,False,10.1234/plosbiology.2016.2432
e6c30741-3450-403f-855b-46c8e04a19d1,Theoretical Framework in Psychology,2015-11-09 01:20:29.719566,International Conference,865,Psychology,0.394,0.771,0.533,True,10.1234/internationalconference.2015.9736
c300b1cc-726a-44bd-84ba-d5edeaf3e5b0,AI Study in Computer Science,2017-04-22 00:35:09.248007,SIGIR,87,Computer Science,0.659,0.794,0.215,True,10.1234/sigir.2017.7832
2e079644-5b12-4b45-aaec-a57c01b9e3ab,Novel Approach in Engineering,2022-01-04 22:37:49.094247,Journal of Engineering,89,Engineering,0.397,0.406,0.41,True,10.1234/journalofengineering.2022.5937
4b69a456-eac9-4ee0-84b4-88956db3f0d4,Novel Framework in Economics,2016-11-21 11:19:25.331837,Journal of Economics,149,Economics,0.904,0.983,0.054,True,10.1234/journalofeconomics.2016.7012
4ed66d54-238a-4580-835b-32e765f7edda,Advanced Approach in Engineering,2017-09-19 20:28:21.324091,International Conference,4,Engineering,0.055,0.024,0.472,False,10.1234/internationalconference.2017.2531
bd9f5a12-b0d8-4e59-9dfe-bcb641447ab4,Network Approach in Computer Science,2019-05-05 10:57:24.328375,SIGIR,2,Computer Science,0.555,0.817,0.765,True,10.1234/sigir.2019.1769
aa4c00b3-a793-4a35-b266-adf4c779881c,Atomic Approach in Physics,2022-09-19 14:10:56.045033,APL,16,Physics,0.575,0.45,0.245,False,10.1234/apl.2022.9636
77d598e7-fc4c-44f6-bace-7aad23ae6bb3,Novel Analysis in Psychology,2024-12-21 08:09:53.569766,International Conference,3,Psychology,0.306,0.366,0.675,True,10.1234/internationalconference.2024.3932
0ad2bb88-5fef-4bda-bdeb-be1be9c44e52,Learning Approach in Computer Science,2018-04-07 10:17:41.676091,NeurIPS,58,Computer Science,0.782,0.936,0.441,True,10.1234/neurips.2018.7339
531071ce-a2a2-4d02-892b-9d66af3f6ef4,Experimental Approach in Economics,2023-04-08 21:36:40.664642,International Conference,2,Economics,0.317,0.51,0.528,True,10.1234/internationalconference.2023.2897
cdaf5896-5736-4821-ad04-f4cb3bc5557b,Field Framework in Physics,2023-03-19 22:14:59.563506,Science Advances,461,Physics,0.542,0.525,0.242,True,10.1234/scienceadvances.2023.3638
2fb9f55e-ac3b-4160-910a-af22ecf724fe,Experimental Approach in Chemistry,2017-12-03 08:04:54.533632,Journal of Chemistry,43,Chemistry,0.695,0.789,0.72,True,10.1234/journalofchemistry.2017.6242
931b13c6-a844-4cfa-9b77-993c4206e471,Machine Approach in Computer Science,2017-09-04 05:59:46.867485,WWW,47,Computer Science,0.492,0.256,0.265,True,10.1234/www.2017.1689
50f96e17-f2b9-4332-8c18-28b4d94b0d05,Experimental Framework in Engineering,2018-08-09 09:34:20.401350,Journal of Engineering,11,Engineering,0.793,0.809,0.303,True,10.1234/journalofengineering.2018.1403
fa4ecebc-9074-41ef-8e58-99436a5aef7b,Molecular Analysis in Biology,2016-01-16 01:44:52.545182,Nature,135,Biology,0.536,0.403,0.641,True,10.1234/nature.2016.7863
daa5fcd2-f579-456d-9e0d-c913478fdb73,Deep Analysis in Computer Science,2025-02-21 12:49:47.662536,CVPR,3,Computer Science,0.407,0.37,0.427,True,10.1234/cvpr.2025.1705
cdf5c504-1c59-4459-99d5-1dd4358eca77,Experimental Analysis in Engineering,2019-02-02 09:07:52.073966,Journal of Engineering,38,Engineering,0.408,0.525,0.528,False,10.1234/journalofengineering.2019.2427
c31bd218-7770-45e5-87dd-ab02d5b3a456,Genetic Approach in Biology,2024-08-04 05:28:35.534358,Science,1,Biology,0.333,0.268,0.358,True,10.1234/science.2024.5247
a8ec8507-d98e-4cf4-ae6a-e4b5aa0c44c1,Machine Approach in Computer Science,2022-02-21 19:26:28.910551,KDD,14,Computer Science,0.45,0.408,0.07,True,10.1234/kdd.2022.5633
d68435cb-4476-4b88-bdf7-b59ec4fb9978,Genetic Study in Biology,2025-05-29 12:43:06.078119,PLOS Biology,11,Biology,0.77,0.834,0.684,True,10.1234/plosbiology.2025.1358
60de8b91-c783-4315-97af-1c46ec6f7eb1,Relativistic Framework in Physics,2016-03-24 21:33:14.527402,APL,641,Physics,0.399,0.384,0.369,True,10.1234/apl.2016.9897
7b562409-75fe-4ebe-a844-a115a8e6fa8f,Field Analysis in Physics,2024-12-15 04:40:55.465148,APL,4,Physics,0.386,0.6,0.443,True,10.1234/apl.2024.3078
473aed2d-608c-4fb2-8583-3eb6f12c481a,Theoretical Study in Engineering,2024-01-26 00:17:48.705440,International Conference,9,Engineering,0.473,0.333,0.826,True,10.1234/internationalconference.2024.3638
49a7aa72-6e6d-4011-ae1d-071eedae78de,Novel Analysis in Mathematics,2018-02-05 15:25:58.494700,International Conference,43,Mathematics,0.325,0.089,0.47,True,10.1234/internationalconference.2018.5842
2951bca7-87fe-4449-8fc9-56d1452e145f,Advanced Study in Engineering,2021-05-12 10:30:22.762883,Journal of Engineering,194,Engineering,0.28,0.082,0.21,False,10.1234/journalofengineering.2021.4780
566c67c6-c1b9-467d-ace1-86f454b71c2b,Novel Analysis in Mathematics,2016-12-23 23:37:52.673744,International Conference,2,Mathematics,0.587,0.521,0.698,True,10.1234/internationalconference.2016.1892
92721e59-57c6-412f-94b6-4a2b97432c1d,Thermodynamic Approach in Physics,2019-09-17 13:37:46.875403,APL,3,Physics,0.58,0.298,0.713,True,10.1234/apl.2019.1976
16e46092-5891-4c84-a58f-a946fa77df05,Novel Framework in Economics,2024-02-09 16:39:14.098890,Journal of Economics,9,Economics,0.437,0.491,0.31,True,10.1234/journalofeconomics.2024.8808
cfa08b08-0007-4630-8975-f30dced5481c,Advanced Approach in Chemistry,2023-03-12 05:37:22.447915,International Conference,7,Chemistry,0.437,0.042,0.201,True,10.1234/internationalconference.2023.3325
3a62c436-fda4-40f7-8962-c3048a1eb2d6,Learning Study in Computer Science,2017-06-23 22:09:48.103400,SIGIR,40,Computer Science,0.75,0.939,0.364,True,10.1234/sigir.2017.6204
56299acd-6bee-4b00-a102-4865d0bb5340,Relativistic Study in Physics,2020-03-15 13:09:27.055511,Science Advances,8,Physics,0.478,0.632,0.33,False,10.1234/scienceadvances.2020.4249
100b8ab6-ca00-4dbc-85fe-aedaaf2e5c07,Algorithm Approach in Computer Science,2022-04-22 23:12:43.063995,KDD,18,Computer Science,0.189,0.32,0.725,True,10.1234/kdd.2022.8153
8d10df76-cea8-4667-aed5-3b93c6f4a715,Novel Framework in Engineering,2018-12-22 18:25:22.953502,International Conference,35,Engineering,0.029,0.098,0.342,True,10.1234/internationalconference.2018.6082
105013fc-3262-481c-9cf1-9896ab6ff599,Advanced Analysis in Engineering,2018-12-19 21:18:40.811687,International Conference,10,Engineering,0.41,0.294,0.599,True,10.1234/internationalconference.2018.8755
e45e0ec9-2894-4f8a-9aa1-64db8d56ddb7,Quantum Study in Physics,2018-11-28 21:51:06.501160,Physical Review Letters,8,Physics,0.533,0.726,0.502,True,10.1234/physicalreviewletters.2018.3741
a268a9df-e0a1-4cc8-972f-8bdb0104a97b,Theoretical Approach in Sociology,2019-10-05 08:04:29.576650,International Conference,18,Sociology,0.601,0.551,0.183,True,10.1234/internationalconference.2019.5323
5b117dd7-cb05-4304-8a65-987a64e70447,Advanced Framework in Engineering,2017-01-22 13:07:53.472501,Journal of Engineering,65,Engineering,0.74,0.782,0.173,False,10.1234/journalofengineering.2017.2637
b97563c9-8379-4c0d-934e-a3b06c2d6d8d,Experimental Study in Mathematics,2025-04-17 18:48:34.200050,International Conference,32,Mathematics,0.189,0.335,0.805,True,10.1234/internationalconference.2025.6598
04f45953-275c-438a-b974-0cc276191db1,Molecular Study in Biology,2023-10-12 12:59:46.302551,Cell,6,Biology,0.234,0.214,0.753,True,10.1234/cell.2023.5987
302299e4-07a5-47aa-9d49-8394632b58f3,Advanced Study in Engineering,2016-03-13 04:17:46.770746,Journal of Engineering,391,Engineering,0.404,0.479,0.276,True,10.1234/journalofengineering.2016.6036
8fe7db3c-fd5d-4ae1-92eb-c3c94e37f1ec,Molecular Analysis in Biology,2018-04-28 10:06:57.650943,Genome Research,73,Biology,0.78,0.824,0.407,True,10.1234/genomeresearch.2018.8415
d7face47-9f1b-42fd-a922-91b4cd22afdf,Biological Analysis in Biology,2020-02-12 09:17:03.866761,Science,132,Biology,0.154,0.005,0.723,True,10.1234/science.2020.7893
bc978fdf-7bed-4cdc-b075-635b75512f8c,Biological Analysis in Biology,2019-08-04 04:07:20.383341,Genome Research,1,Biology,0.866,0.95,0.034,True,10.1234/genomeresearch.2019.4811
46997f69-0c77-4af5-b565-a313e216d96a,Thermodynamic Study in Physics,2022-02-22 05:15:33.563996,Science Advances,128,Physics,0.386,0.529,0.641,False,10.1234/scienceadvances.2022.1924
82e3a9fb-3ecc-4aeb-a15d-211a2a1c6926,Experimental Approach in Psychology,2024-06-10 15:29:37.543188,Journal of Psychology,279,Psychology,0.429,0.446,0.243,True,10.1234/journalofpsychology.2024.4555
33254227-3bf9-426c-be46-902cf0f79041,Advanced Analysis in Medicine,2023-04-24 08:25:48.156848,New England Journal of Medicine,90,Medicine,0.66,0.515,0.136,True,10.1234/newenglandjournalofmedicine.2023.9970
b69646c6-bc71-436a-9f70-68beb6fd613c,Neural Approach in Computer Science,2015-10-17 11:02:07.816870,SIGIR,72,Computer Science,0.148,0.055,0.409,True,10.1234/sigir.2015.6903
6b5200ad-0728-4e20-b2d7-8cb40b6b9eb1,Biological Analysis in Biology,2019-11-26 19:55:13.636007,PNAS,23,Biology,0.898,0.943,0.516,True,10.1234/pnas.2019.4869
30890739-e375-49f1-a303-04b1dbf27cdf,Molecular Approach in Biology,2024-11-06 05:24:19.002719,Genome Research,53,Biology,0.313,0.26,0.439,True,10.1234/genomeresearch.2024.8042
a50c2d51-2c53-4161-ba36-9276c8b453d5,Cellular Study in Biology,2024-12-06 22:41:55.267029,Nature,22,Biology,0.434,0.446,0.217,True,10.1234/nature.2024.6909
f680f19a-3334-4d2e-bf9d-f1335b393fba,Advanced Analysis in Psychology,2016-06-11 21:13:30.767836,International Conference,48,Psychology,0.71,0.746,0.172,True,10.1234/internationalconference.2016.2032
c09187de-c682-4a86-af89-40975325bb4a,Experimental Study in Engineering,2019-09-04 00:44:56.821872,International Conference,0,Engineering,0.161,0.24,0.189,True,10.1234/internationalconference.2019.8261
c69450ff-458d-47d2-aa53-4b15b37019b7,Thermodynamic Study in Physics,2025-06-17 12:21:47.180037,Nature Physics,13,Physics,0.705,0.796,0.445,True,10.1234/naturephysics.2025.4501
171f9d72-4183-48fb-bb25-c2e1f5ef115b,Genomic Study in Biology,2016-12-23 17:28:33.522703,Cell,29,Biology,0.57,0.213,0.368,True,10.1234/cell.2016.4353
a1a8095b-05ce-44fe-ae30-dcbdbacbd9f8,Theoretical Analysis in Economics,2025-03-25 10:54:03.281527,International Conference,1,Economics,0.409,0.369,0.945,True,10.1234/internationalconference.2025.6509
48139199-36ee-4e5c-ac4a-a4ac7cb1baba,Theoretical Analysis in Engineering,2017-06-24 15:33:16.397054,International Conference,178,Engineering,0.574,0.648,0.425,True,10.1234/internationalconference.2017.1971
02ba672e-0d45-41d5-8cb1-c83685ee0992,Novel Study in Psychology,2024-12-20 12:11:06.407858,International Conference,4,Psychology,0.612,0.573,0.463,True,10.1234/internationalconference.2024.1159
7bb3c9ff-20e1-4dbd-bf1a-1fa33144afe3,Atomic Approach in Physics,2021-08-20 16:49:55.650599,APL,18,Physics,0.798,0.726,0.774,True,10.1234/apl.2021.7131
6cee8870-99b8-468a-980f-0e7a36447236,Novel Analysis in Chemistry,2022-03-27 19:46:04.615193,Journal of Chemistry,41,Chemistry,0.649,0.615,0.279,True,10.1234/journalofchemistry.2022.9125
ca116bdd-93b5-4b8a-a719-f4e0913e03d7,Novel Framework in Engineering,2022-06-11 12:22:10.555952,International Conference,2,Engineering,0.727,0.621,0.407,True,10.1234/internationalconference.2022.7055
960a4ef2-5da1-432c-b313-10f366016b60,Advanced Study in Engineering,2019-10-11 16:03:55.206614,International Conference,95,Engineering,0.497,0.323,0.811,True,10.1234/internationalconference.2019.4017
7487adfe-093c-46a4-9c22-91f5d17b9e59,Experimental Framework in Sociology,2022-08-03 04:13:01.334453,Journal of Sociology,23,Sociology,0.457,0.432,0.149,True,10.1234/journalofsociology.2022.6329
9ab7dd10-524b-4de0-8aaa-00e688cac9e0,Neural Study in Computer Science,2017-02-22 20:51:10.168000,WWW,456,Computer Science,0.063,0.186,0.595,True,10.1234/www.2017.7057
e9c3b292-b554-45bc-b2fa-02b367331fb7,Advanced Analysis in Engineering,2019-10-13 18:42:44.545986,International Conference,31,Engineering,0.472,0.529,0.159,True,10.1234/internationalconference.2019.8123
3e3e250f-9d3a-44d9-a98b-b9429155942b,Advanced Study in Engineering,2017-08-17 16:09:26.525695,International Conference,690,Engineering,0.525,0.776,0.559,True,10.1234/internationalconference.2017.1730
b56a9de4-3823-495f-b3bf-371805b400ae,Advanced Analysis in Engineering,2019-03-09 18:16:43.493641,Journal of Engineering,7,Engineering,0.673,0.671,0.12,True,10.1234/journalofengineering.2019.1665
fa1d417c-0e81-4256-b10c-52c19bbf05fa,Theoretical Study in Chemistry,2025-05-28 12:39:45.221159,International Conference,22,Chemistry,0.824,1.0,0.738,False,10.1234/internationalconference.2025.5498
1e9606dd-a63e-4607-b988-d1235ec847a1,Quantum Approach in Physics,2023-05-31 11:15:46.635259,Nature Physics,38,Physics,0.359,0.799,0.181,True,10.1234/naturephysics.2023.8368
a1d5826d-6575-4420-b5a5-de2c6c7aef18,AI Approach in Computer Science,2019-08-10 22:55:46.312126,NeurIPS,602,Computer Science,0.393,0.455,0.383,True,10.1234/neurips.2019.7900
6be746b9-9742-4480-8b74-b4e90a34ddfe,Advanced Approach in Psychology,2022-04-24 08:15:42.087606,Journal of Psychology,252,Psychology,0.839,0.895,0.227,True,10.1234/journalofpsychology.2022.1510
1e0f8aa8-ded5-4112-b86f-df89a1da46e4,Relativistic Study in Physics,2016-05-06 22:11:34.656775,Physical Review Letters,136,Physics,0.212,0.389,0.723,True,10.1234/physicalreviewletters.2016.2798
7a3947e9-6b34-42a5-883e-c742da4ba570,Field Study in Physics,2016-12-03 22:06:47.502011,Science Advances,27,Physics,0.515,0.709,0.476,True,10.1234/scienceadvances.2016.6062
b593382e-8dc8-46d4-9131-d2f63a1cf7e3,Data Study in Computer Science,2024-04-19 05:11:22.173493,WWW,37,Computer Science,0.359,0.434,0.741,True,10.1234/www.2024.3868
9ae9c6d7-f313-4637-b282-dc2a62acc1b0,Advanced Analysis in Psychology,2021-07-03 20:33:09.100308,International Conference,3,Psychology,0.385,0.32,0.432,True,10.1234/internationalconference.2021.6888
00a25b5a-4a5c-4bc8-97f3-b77725935d89,Learning Study in Computer Science,2023-11-07 06:19:09.537803,AAAI,6,Computer Science,0.22,0.129,0.388,True,10.1234/aaai.2023.8605
6b625f6b-89df-4104-bb3f-a7e08d301255,Molecular Study in Biology,2017-07-05 09:00:44.605701,Nature,69,Biology,0.444,0.482,0.155,True,10.1234/nature.2017.2666
8bb415d4-9577-47e9-90f7-bbc5a2754c1d,Theoretical Analysis in Economics,2022-04-16 05:14:30.132239,International Conference,2,Economics,0.64,0.554,0.329,False,10.1234/internationalconference.2022.3150
2b570c7d-4838-4e65-9c86-5d016643ca7e,Relativistic Framework in Physics,2021-12-03 11:07:02.892009,Physical Review Letters,160,Physics,0.129,0.071,0.834,False,10.1234/physicalreviewletters.2021.2639
d4fa4011-bafe-4245-99c0-c6137d8a8d6a,Thermodynamic Study in Physics,2015-10-24 05:18:58.692579,Nature Physics,141,Physics,0.459,0.5,0.085,False,10.1234/naturephysics.2015.5184
21f04010-4643-4295-85d5-a72daf296a20,Advanced Approach in Engineering,2018-03-11 07:07:45.049885,Journal of Engineering,177,Engineering,0.681,0.841,0.732,True,10.1234/journalofengineering.2018.1539
68823685-cc3d-4349-8e12-2aa3ecfdf14c,Cellular Analysis in Biology,2019-06-10 23:00:03.227836,Genome Research,82,Biology,0.813,0.732,0.254,False,10.1234/genomeresearch.2019.4232
1a6f0cc5-e521-4668-bd29-89df503a5d7a,Theoretical Analysis in Chemistry,2016-09-27 03:35:09.773085,International Conference,49,Chemistry,0.154,0.215,0.434,True,10.1234/internationalconference.2016.9842
07bb814e-9f2e-4781-993a-92d192201251,Advanced Study in Economics,2023-10-11 01:07:49.862556,International Conference,1,Economics,0.294,0.481,0.908,True,10.1234/internationalconference.2023.6630
657274fd-bcd4-4de0-aa94-dba5c01edbf2,Deep Approach in Computer Science,2018-02-24 22:38:12.081616,NeurIPS,100,Computer Science,0.832,1.0,0.526,True,10.1234/neurips.2018.4031
cbd1cb58-e0a4-4bf2-82f7-4219526d9047,Novel Framework in Medicine,2017-04-13 04:49:43.738047,The Lancet,1,Medicine,0.732,0.972,0.104,False,10.1234/thelancet.2017.5380
ca2f1f98-6a63-4f66-9457-2af743293172,Advanced Framework in Medicine,2024-06-05 01:37:54.703370,JAMA,6,Medicine,0.395,0.321,0.294,False,10.1234/jama.2024.7094
793bf382-31d6-4b26-bbb2-df9c048ba1ad,Biological Framework in Biology,2016-10-12 00:49:07.922890,PLOS Biology,211,Biology,0.409,0.429,0.222,False,10.1234/plosbiology.2016.9467
3bcaf76f-60c4-484e-971c-5c9508d3405c,Atomic Analysis in Physics,2020-09-18 21:05:07.797646,Physical Review Letters,15,Physics,0.094,0.466,0.302,True,10.1234/physicalreviewletters.2020.3234
86fea002-4d64-4d57-8f4d-1e21ca3506ed,Learning Analysis in Computer Science,2024-01-05 04:52:39.995413,AAAI,5,Computer Science,0.617,0.437,0.13,True,10.1234/aaai.2024.2328
06ad1e4c-daf9-4999-a8fa-db2371f471de,Advanced Study in Engineering,2021-03-28 00:04:12.736053,International Conference,443,Engineering,0.389,0.528,0.655,False,10.1234/internationalconference.2021.8107
cfa46d54-8389-4054-baee-322eb66020f0,Molecular Study in Biology,2024-07-21 11:31:27.280611,PLOS Biology,3,Biology,0.543,0.455,0.742,True,10.1234/plosbiology.2024.2811
67da84e7-c8a3-4865-97c4-f370e4cca4e7,Network Study in Computer Science,2021-04-14 17:14:30.575003,CVPR,17,Computer Science,0.451,0.966,0.176,True,10.1234/cvpr.2021.9724
fb2fc9e2-b789-4b9f-8e78-6730d3f41de9,Experimental Approach in Engineering,2018-10-25 00:31:16.103742,Journal of Engineering,6,Engineering,0.783,0.887,0.359,True,10.1234/journalofengineering.2018.7351
15492e9b-e97f-4c51-b572-217b071845b4,Biological Study in Biology,2021-04-06 14:54:33.659267,PLOS Biology,11,Biology,0.874,0.879,0.489,True,10.1234/plosbiology.2021.5561
e9098296-416d-4bac-9384-9ebf6305d478,Experimental Framework in Engineering,2015-12-25 23:18:22.122104,International Conference,377,Engineering,0.428,0.438,0.388,True,10.1234/internationalconference.2015.8673
2d4ece7c-913a-4ae2-862a-ecea6a091032,Atomic Study in Physics,2020-12-29 16:44:40.371581,Science Advances,9,Physics,0.362,0.321,0.46,True,10.1234/scienceadvances.2020.8944
7384a445-6f71-43eb-a515-6a12594fc5c7,Atomic Framework in Physics,2021-12-02 19:49:05.697310,Nature Physics,104,Physics,0.227,0.222,0.395,True,10.1234/naturephysics.2021.4256
9d5097b4-ac0a-4a0c-8b4a-61a8b77e2d44,Novel Approach in Mathematics,2020-10-02 19:02:07.576678,Journal of Mathematics,5,Mathematics,0.963,1.0,0.221,True,10.1234/journalofmathematics.2020.6667
ccd4b82c-ec7f-4832-bb81-d49e08f2f16e,Algorithm Approach in Computer Science,2016-07-04 12:28:21.547199,CVPR,42,Computer Science,0.467,0.706,0.131,False,10.1234/cvpr.2016.7010
25831309-14a5-4118-af41-2c119f251377,Theoretical Approach in Psychology,2020-03-01 05:47:32.398360,Journal of Psychology,11,Psychology,0.749,0.625,0.267,True,10.1234/journalofpsychology.2020.5112
439af1ce-39db-490c-9efc-099ca6c1672f,Particle Study in Physics,2017-01-05 10:36:14.775340,Nature Physics,21,Physics,0.186,0.031,0.222,True,10.1234/naturephysics.2017.4785
b071244a-4c78-4a6b-9934-65fdaea699b5,Advanced Analysis in Engineering,2016-11-11 10:19:22.185494,Journal of Engineering,36,Engineering,0.677,0.778,0.583,True,10.1234/journalofengineering.2016.4590
b811a216-ab12-4238-8e47-eb71c4166581,Experimental Analysis in Mathematics,2024-05-17 09:03:02.309481,Journal of Mathematics,9,Mathematics,0.64,0.799,0.216,True,10.1234/journalofmathematics.2024.2828
