paper_id,publication_date,citations,author_count,impact_factor,research_field,publication_year,citation_score,paper_age_days,recency_score,journal_score,collaboration_score,field_median_citations,field_median_authors,field_adjustment,citation_score_adj,composite_score
PAPER_07508,2022-04-13 11:32:31.111775,17,4,9.33,Computer Science,2022,36.88778668309099,1288,64.7123287671233,30.9452736318408,73.64028618842732,32.0,4.0,1.0158730158730158,37.47330710663211,64.99341658934698
PAPER_07509,2017-04-02 11:32:31.111775,45,4,2.84,Biology,2017,48.86226373265544,3125,14.383561643835618,9.419568822553897,73.64028618842732,29.0,4.0,0.9206349206349206,44.984306293555804,46.35183398026192
PAPER_07510,2016-06-02 11:32:31.111775,190,5,4.37,Physics,2016,67.03108044346291,3429,6.054794520547945,14.494195688225538,81.11243971624383,32.0,4.0,1.0158730158730158,68.0950658473274,58.83671975245153
PAPER_07511,2021-09-16 11:32:31.111775,106,7,1.75,Biology,2021,59.63603566957486,1497,58.986301369863014,5.804311774461028,90.30280321355949,29.0,4.0,0.9206349206349206,54.90301696564034,69.0372513241752
PAPER_07512,2024-10-10 11:32:31.111775,767,5,1.95,Mathematics,2024,84.79002667187892,377,89.67123287671232,6.467661691542288,81.11243971624383,31.0,4.0,0.9841269841269841,83.44415323264275,92.99468452315406
PAPER_07513,2020-07-23 11:32:31.111775,0,6,3.13,Biology,2020,0.0,1917,47.47945205479452,10.381426202321725,86.46647167633873,29.0,4.0,0.9206349206349206,0.0,36.14215047387368
PAPER_07514,2021-03-06 11:32:31.111775,4,2,4.05,Computer Science,2021,20.5401267955792,1691,53.671232876712324,13.432835820895523,48.6582880967408,32.0,4.0,1.0158730158730158,20.866160554239187,42.63237948636157
PAPER_07515,2021-11-16 11:32:31.111775,45,4,10.69,Physics,2021,48.86226373265544,1436,60.65753424657534,35.456053067993366,73.64028618842732,32.0,4.0,1.0158730158730158,49.637855220475366,71.37731527535914
PAPER_07516,2016-03-06 11:32:31.111775,98,5,3.56,Computer Science,2016,58.644290428017364,3517,3.643835616438351,11.807628524046434,81.11243971624383,32.0,4.0,1.0158730158730158,59.575152180843034,52.7297779052646
PAPER_07517,2021-06-13 11:32:31.111775,14,7,1.3,Chemistry,2021,34.560944581769135,1592,56.38356164383562,4.311774461028193,90.30280321355949,28.0,4.0,0.8888888888888888,30.72083962823923,54.77426596936884
PAPER_07518,2019-09-16 11:32:31.111775,11,2,2.37,Physics,2019,31.71312000761218,2228,38.95890410958904,7.860696517412936,48.6582880967408,32.0,4.0,1.0158730158730158,32.216502864875864,42.29350048326742
PAPER_07519,2020-03-24 11:32:31.111775,85,3,1.84,Medicine,2020,56.8477090975317,2038,44.16438356164384,6.102819237147596,63.212055882855765,31.0,4.0,0.9841269841269841,55.94536450868198,59.24516863851882
PAPER_07520,2025-06-18 11:32:31.111775,2,4,1.88,Computer Science,2025,14.020817786189935,126,96.54794520547945,6.2354892205638475,73.64028618842732,32.0,4.0,1.0158730158730158,14.243370449462791,56.56749954850401
PAPER_07521,2023-07-06 11:32:31.111775,20,3,3.11,Chemistry,2023,38.855103648110145,839,77.01369863013699,10.315091210613598,63.212055882855765,28.0,4.0,0.8888888888888888,34.53786990943124,59.90552309411693
PAPER_07522,2024-07-07 11:32:31.111775,32,3,2.14,Biology,2024,44.62347264182743,472,87.06849315068493,7.097844112769487,63.212055882855765,29.0,4.0,0.9206349206349206,41.08192719406335,65.93170203895282
PAPER_07523,2017-10-09 11:32:31.111775,38,4,2.02,Biology,2017,46.7554667089433,2935,19.589041095890416,6.69983416252073,73.64028618842732,29.0,4.0,0.9206349206349206,43.04471538283669,46.327108979000464
PAPER_07524,2020-12-09 11:32:31.111775,68,5,11.33,Biology,2020,54.03693040813425,1778,51.28767123287672,37.578772802653404,81.11243971624383,29.0,4.0,0.9206349206349206,49.74828513764741,70.3663079279228
PAPER_07525,2017-03-01 11:32:31.111775,19,6,3.63,Biology,2017,38.232429017001444,3157,13.506849315068493,12.039800995024876,86.46647167633873,29.0,4.0,0.9206349206349206,35.19810925374736,44.088350317217305
PAPER_07526,2023-08-24 11:32:31.111775,46,3,1.91,Biology,2023,49.13673233981174,790,78.35616438356165,6.3349917081260365,63.212055882855765,29.0,4.0,0.9206349206349206,45.23699167792192,65.03389008944194
PAPER_07527,2021-08-16 11:32:31.111775,42,5,1.97,Computer Science,2021,48.00155798682057,1528,58.136986301369866,6.533996683250415,81.11243971624383,32.0,4.0,1.0158730158730158,48.76348747867486,63.799431326625964
PAPER_07528,2020-12-21 11:32:31.111775,37,5,6.0,Engineering,2020,46.42395980198043,1766,51.61643835616439,19.900497512437813,81.11243971624383,31.5,4.0,1.0,46.42395980198043,63.94358049134159
PAPER_07529,2019-05-09 11:32:31.111775,50,5,7.53,Medicine,2019,50.17913173930706,2358,35.3972602739726,24.975124378109452,81.11243971624383,31.0,4.0,0.9841269841269841,49.38263758471488,61.45086536098431
PAPER_07530,2023-07-18 11:32:31.111775,12,4,4.41,Computer Science,2023,32.73464892275337,827,77.34246575342466,14.626865671641792,73.64028618842732,32.0,4.0,1.0158730158730158,33.254246524701834,62.584794369967476
PAPER_07531,2015-11-28 11:32:31.111775,3,3,2.69,Chemistry,2015,17.692302221422242,3616,0.9315068493150669,8.922056384742952,63.212055882855765,28.0,4.0,0.8888888888888888,15.726490863486436,23.887461298982757
PAPER_07532,2015-12-12 11:32:31.111775,5,3,5.34,Computer Science,2015,22.866968896901056,3602,1.315068493150684,17.711442786069654,63.212055882855765,32.0,4.0,1.0158730158730158,23.229936657169326,30.406804506759872
PAPER_07533,2023-05-17 11:32:31.111775,10,3,9.31,Engineering,2023,30.6026548556375,889,75.64383561643837,30.878938640132674,63.212055882855765,31.5,4.0,1.0,30.6026548556375,62.85453780780607
PAPER_07534,2018-03-06 11:32:31.111775,31,1,1.55,Mathematics,2018,44.23075555355561,2787,23.64383561643836,5.140961857379768,28.34686894262107,31.0,4.0,0.9841269841269841,43.52868006857854,38.40677817454866
PAPER_07535,2020-01-26 11:32:31.111775,108,2,6.94,Biology,2020,59.87238128212301,2096,42.57534246575343,23.018242122719737,48.6582880967408,29.0,4.0,0.9206349206349206,55.12060498989102,59.880104470197914
PAPER_07536,2022-04-30 11:32:31.111775,62,1,6.67,Mathematics,2022,52.875921434300075,1271,65.17808219178083,22.122719734660034,28.34686894262107,31.0,4.0,0.9841269841269841,52.036621094073084,61.479711195298826
PAPER_07537,2016-12-10 11:32:31.111775,86,8,2.37,Physics,2016,56.995251762051225,3238,11.287671232876717,7.860696517412936,93.05165487771984,32.0,4.0,1.0158730158730158,57.899938297956794,55.74076347452367
PAPER_07538,2019-06-18 11:32:31.111775,18,2,2.04,Mathematics,2019,37.577808691269304,2318,36.49315068493151,6.766169154228856,48.6582880967408,31.0,4.0,0.9841269841269841,36.981335537439634,43.731055333126235
PAPER_07539,2019-11-14 11:32:31.111775,23,7,3.5,Physics,2019,40.5592711183233,2169,40.57534246575343,11.608623548922056,90.30280321355949,32.0,4.0,1.0158730158730158,41.2030690725824,57.057252235636945
PAPER_07540,2022-09-07 11:32:31.111775,22,3,1.95,Chemistry,2022,40.01611262194432,1141,68.73972602739727,6.467661691542288,63.212055882855765,28.0,4.0,0.8888888888888888,35.569877886172726,56.64907029804781
PAPER_07541,2025-06-24 11:32:31.111775,8,4,1.47,Computer Science,2025,28.04163557237987,120,96.7123287671233,4.875621890547264,73.64028618842732,32.0,4.0,1.0158730158730158,28.486740898925582,63.90771093249052
PAPER_07542,2018-09-22 11:32:31.111775,2,7,10.18,Biology,2018,14.020817786189935,2587,29.123287671232877,33.76451077943615,90.30280321355949,29.0,4.0,0.9206349206349206,12.908054469825654,43.965459173977905
PAPER_07543,2017-11-29 11:32:31.111775,42,4,3.03,Physics,2017,48.00155798682057,2884,20.986301369863014,10.049751243781094,73.64028618842732,32.0,4.0,1.0158730158730158,48.76348747867486,50.76738983204453
PAPER_07544,2021-12-18 11:32:31.111775,512,2,2.92,Physics,2021,79.64026204983911,1404,61.534246575342465,9.684908789386402,48.6582880967408,32.0,4.0,1.0158730158730158,80.90439319348734,76.5124222452744
PAPER_07545,2018-10-05 11:32:31.111775,7,2,1.4,Computer Science,2018,26.538453332133365,2574,29.47945205479452,4.643449419568822,48.6582880967408,32.0,4.0,1.0158730158730158,26.959698623119607,35.423844597280194
PAPER_07546,2018-06-22 11:32:31.111775,1,3,3.1,Computer Science,2018,8.846151110711121,2679,26.6027397260274,10.281923714759536,63.212055882855765,32.0,4.0,1.0158730158730158,8.986566207706534,29.25023101464561
PAPER_07547,2018-11-01 11:32:31.111775,83,5,5.07,Computer Science,2018,56.54740586953238,2547,30.219178082191778,16.81592039800995,81.11243971624383,32.0,4.0,1.0158730158730158,57.44498374047734,61.85178568448432
PAPER_07548,2021-02-05 11:32:31.111775,12,2,1.86,Biology,2021,32.73464892275337,1720,52.87671232876712,6.169154228855723,48.6582880967408,29.0,4.0,0.9206349206349206,30.13666091301104,45.39423355009423
PAPER_07549,2022-09-09 11:32:31.111775,102,2,2.38,Biology,2022,59.149794065312335,1139,68.7945205479452,7.893864013266999,48.6582880967408,29.0,4.0,0.9206349206349206,54.45536596489072,64.2626676619486
PAPER_07550,2019-08-30 11:32:31.111775,62,5,1.59,Physics,2019,52.875921434300075,2245,38.49315068493151,5.27363184079602,81.11243971624383,32.0,4.0,1.0158730158730158,53.71522177452706,59.52628390867872
PAPER_07551,2019-12-01 11:32:31.111775,220,6,2.32,Biology,2019,68.8929628758705,2152,41.04109589041096,7.694859038142621,86.46647167633873,29.0,4.0,0.9206349206349206,63.425267409531564,67.3255670349224
PAPER_07552,2017-11-16 11:32:31.111775,23,2,6.93,Biology,2017,40.5592711183233,2897,20.630136986301373,22.98507462686567,48.6582880967408,29.0,4.0,0.9206349206349206,37.3402813470278,42.95440535604978
PAPER_07553,2021-05-28 11:32:31.111775,54,3,1.81,Engineering,2021,51.14278165121671,1608,55.945205479452056,6.003316749585406,63.212055882855765,31.5,4.0,1.0,51.14278165121671,60.593674487841355
PAPER_07554,2020-07-26 11:32:31.111775,28,5,1.09,Mathematics,2020,42.974433975861295,1914,47.561643835616444,3.6152570480928694,81.11243971624383,31.0,4.0,0.9841269841269841,42.29230010322858,55.98980389859858
PAPER_07555,2018-03-05 11:32:31.111775,48,9,3.31,Mathematics,2018,49.668571723840415,2788,23.61643835616438,10.978441127694861,95.0212931632136,31.0,4.0,0.9841269841269841,48.88018169647787,56.26885307244406
PAPER_07556,2020-07-06 11:32:31.111775,26,4,3.6,Biology,2020,42.062453358569805,1934,47.01369863013699,11.940298507462687,73.64028618842732,29.0,4.0,0.9206349206349206,38.72416340947696,54.620103936363066
PAPER_07557,2023-09-03 11:32:31.111775,8,4,2.2,Chemistry,2023,28.04163557237987,780,78.63013698630137,7.296849087893865,73.64028618842732,28.0,4.0,0.8888888888888888,24.925898286559885,56.57532931078687
PAPER_07558,2024-03-31 11:32:31.111775,32,9,4.08,Computer Science,2024,44.62347264182743,570,84.38356164383562,13.532338308457712,95.0212931632136,32.0,4.0,1.0158730158730158,45.33178173138025,75.44790237641551
PAPER_07559,2019-12-27 11:32:31.111775,35,7,1.12,Biology,2019,45.73393779380211,2126,41.75342465753425,3.7147595356550585,90.30280321355949,29.0,4.0,0.9206349206349206,42.1042601911194,55.81683402287907
PAPER_07560,2019-11-28 11:32:31.111775,94,2,2.25,Computer Science,2019,58.1179354868485,2155,40.95890410958904,7.46268656716418,48.6582880967408,32.0,4.0,1.0158730158730158,59.040442399338154,57.265348082586634
PAPER_07561,2025-05-24 11:32:31.111775,70,6,1.47,Computer Science,2025,54.401592311798865,151,95.86301369863014,4.875621890547264,86.46647167633873,32.0,4.0,1.0158730158730158,55.265109650081385,80.58886781403054
PAPER_07562,2020-04-21 11:32:31.111775,54,4,1.78,Computer Science,2020,51.14278165121671,2010,44.93150684931507,5.903814262023217,73.64028618842732,32.0,4.0,1.0158730158730158,51.95457183615665,59.40616311144055
PAPER_07563,2018-12-13 11:32:31.111775,4,3,2.45,Biology,2018,20.5401267955792,2505,31.36986301369863,8.12603648424544,63.212055882855765,29.0,4.0,0.9206349206349206,18.909958002279264,35.60147836216431
PAPER_07564,2020-11-13 11:32:31.111775,66,7,3.04,Mathematics,2020,53.66154162984075,1804,50.57534246575342,10.082918739635158,90.30280321355949,31.0,4.0,0.9841269841269841,52.80977112777978,66.23849394614119
PAPER_07565,2017-10-30 11:32:31.111775,31,2,1.29,Biology,2017,44.23075555355561,2914,20.164383561643838,4.27860696517413,48.6582880967408,29.0,4.0,0.9206349206349206,40.72037812867024,39.589836348761395
PAPER_07566,2022-03-22 11:32:31.111775,145,7,1.32,Computer Science,2022,63.602274507354565,1310,64.10958904109589,4.378109452736319,90.30280321355949,32.0,4.0,1.0158730158730158,64.61183442016971,75.58877055357367
PAPER_07567,2017-04-14 11:32:31.111775,174,1,4.36,Chemistry,2017,65.91453945307862,3113,14.712328767123283,14.461028192371478,28.34686894262107,28.0,4.0,0.8888888888888888,58.59070173606988,46.00141034387473
PAPER_07568,2022-04-09 11:32:31.111775,2,4,2.55,Computer Science,2022,14.020817786189935,1292,64.6027397260274,8.45771144278607,73.64028618842732,32.0,4.0,1.0158730158730158,14.243370449462791,46.44052218620101
PAPER_07569,2023-07-04 11:32:31.111775,98,3,1.58,Chemistry,2023,58.644290428017364,841,76.95890410958904,5.240464344941957,63.212055882855765,28.0,4.0,0.8888888888888888,52.12825815823766,67.97225441003707
PAPER_07570,2018-05-18 11:32:31.111775,1,5,1.8,Computer Science,2018,8.846151110711121,2714,25.64383561643836,5.970149253731344,81.11243971624383,32.0,4.0,1.0158730158730158,8.986566207706534,31.375804187522267
PAPER_07571,2024-12-10 11:32:31.111775,20,6,4.82,Biology,2024,38.855103648110145,316,91.34246575342466,15.986733001658376,86.46647167633873,29.0,4.0,0.9206349206349206,35.7713652633395,71.5850427011883
PAPER_07572,2016-12-07 11:32:31.111775,36,3,1.16,Mathematics,2016,46.08361167655632,3241,11.205479452054789,3.8474295190713104,63.212055882855765,31.0,4.0,0.9841269841269841,45.352125776928446,41.8857077124729
PAPER_07573,2023-11-24 11:32:31.111775,6,2,3.13,Engineering,2023,24.834285861920208,698,80.87671232876713,10.381426202321725,48.6582880967408,31.5,4.0,1.0,24.834285861920208,53.076896566563626
PAPER_07574,2018-11-03 11:32:31.111775,73,6,2.34,Chemistry,2018,54.92976278726746,2545,30.27397260273973,7.761194029850746,86.46647167633873,28.0,4.0,0.8888888888888888,48.826455810904406,55.88780263030083
PAPER_07575,2024-10-30 11:32:31.111775,0,3,6.0,Biology,2024,0.0,357,90.21917808219177,19.900497512437813,63.212055882855765,29.0,4.0,0.9206349206349206,0.0,48.362138599532436
PAPER_07576,2018-06-16 11:32:31.111775,7,10,5.68,Chemistry,2018,26.538453332133365,2685,26.43835616438356,18.839137645107794,96.43260066527476,28.0,4.0,0.8888888888888888,23.589736295229656,46.027731748846875
PAPER_07577,2022-01-15 11:32:31.111775,41,7,4.51,Physics,2022,47.701254758821264,1376,62.3013698630137,14.958540630182421,90.30280321355949,32.0,4.0,1.0158730158730158,48.4584175327708,69.14705379805909
PAPER_07578,2020-08-29 11:32:31.111775,65,5,2.46,Engineering,2020,53.46962375253855,1880,48.49315068493151,8.159203980099502,81.11243971624383,31.5,4.0,1.0,53.46962375253855,63.52622745135277
PAPER_07579,2025-06-01 11:32:31.111775,170,2,3.99,Chemistry,2025,65.61944426364919,143,96.08219178082192,13.233830845771147,48.6582880967408,28.0,4.0,0.8888888888888888,58.3283949010215,76.9372361861403
PAPER_07580,2020-02-01 11:32:31.111775,63,2,4.06,Psychology,2020,53.07690666426673,2090,42.73972602739726,13.466003316749584,48.6582880967408,32.0,4.0,1.0158730158730158,53.919397246239214,56.724817149863036
PAPER_07581,2018-01-05 11:32:31.111775,56,3,2.21,Computer Science,2018,51.59862647745924,2847,21.999999999999996,7.330016583747927,63.212055882855765,32.0,4.0,1.0158730158730158,52.41765229456177,50.2395592693914
PAPER_07582,2017-06-13 11:32:31.111775,22,4,7.36,Biology,2017,40.01611262194432,3053,16.356164383561644,24.411276948590384,73.64028618842732,29.0,4.0,0.9206349206349206,36.84023066782176,46.665856880639645
PAPER_07583,2024-10-13 11:32:31.111775,0,2,13.57,Computer Science,2024,0.0,374,89.75342465753424,45.00829187396352,48.6582880967408,32.0,4.0,1.0158730158730158,0.0,52.01723218762321
PAPER_07584,2024-02-05 11:32:31.111775,5,5,2.13,Mathematics,2024,22.866968896901056,625,82.87671232876713,7.064676616915423,81.11243971624383,31.0,4.0,0.9841269841269841,22.504001136632784,58.142708874545
PAPER_07585,2017-06-28 11:32:31.111775,35,6,5.85,Mathematics,2017,45.73393779380211,3038,16.767123287671236,19.402985074626866,86.46647167633873,31.0,4.0,0.9841269841269841,45.00800227326557,52.429182861876335
PAPER_07586,2021-02-12 11:32:31.111775,56,5,3.08,Computer Science,2021,51.59862647745924,1713,53.06849315068494,10.215588723051411,81.11243971624383,32.0,4.0,1.0158730158730158,52.41765229456177,65.04936338447757
PAPER_07587,2024-11-06 11:32:31.111775,24,1,2.87,Biology,2024,41.0802535911584,350,90.41095890410959,9.519071310116086,28.34686894262107,29.0,4.0,0.9206349206349206,37.81991600455853,58.92953289357696
PAPER_07588,2015-12-03 11:32:31.111775,69,4,2.47,Mathematics,2015,54.22056376821054,3611,1.068493150684935,8.192371475953566,73.64028618842732,31.0,4.0,0.9841269841269841,53.35991989887386,46.0511057215081
PAPER_07589,2017-10-17 11:32:31.111775,34,4,2.04,Mathematics,2017,45.374412657499406,2927,19.808219178082187,6.766169154228856,73.64028618842732,31.0,4.0,0.9841269841269841,44.65418388515814,47.28295817736987
PAPER_07590,2020-07-16 11:32:31.111775,3,7,8.56,Computer Science,2020,17.692302221422242,1924,47.28767123287672,28.39137645107795,90.30280321355949,32.0,4.0,1.0158730158730158,17.97313241541307,51.3406223158958
PAPER_07591,2021-06-01 11:32:31.111775,8,8,5.05,Medicine,2021,28.04163557237987,1604,56.054794520547944,16.749585406301826,93.05165487771984,31.0,4.0,0.9841269841269841,27.596530245834156,56.87969457403032
PAPER_07592,2017-04-27 11:32:31.111775,108,4,2.74,Computer Science,2017,59.87238128212301,3100,15.068493150684937,9.087893864013267,73.64028618842732,32.0,4.0,1.0158730158730158,60.8227365405694,54.999633716868566
PAPER_07593,2025-05-04 11:32:31.111775,67,6,5.18,Psychology,2025,53.850616174539375,171,95.31506849315069,17.180762852404644,86.46647167633873,32.0,4.0,1.0158730158730158,54.70538785984952,83.4088899743542
PAPER_07594,2022-11-20 11:32:31.111775,146,3,4.8,Biology,2022,63.689389510030345,1067,70.76712328767123,15.92039800995025,63.212055882855765,29.0,4.0,0.9206349206349206,58.63467605685333,72.25650724914854
PAPER_07595,2021-08-11 11:32:31.111775,5,3,1.93,Biology,2021,22.866968896901056,1533,58.00000000000001,6.401326699834163,63.212055882855765,29.0,4.0,0.9206349206349206,21.0521300955597,45.22841391014463
PAPER_07596,2021-10-20 11:32:31.111775,536,2,1.58,Biology,2021,80.22378303659356,1463,59.917808219178085,5.240464344941957,48.6582880967408,29.0,4.0,0.9206349206349206,73.8568161289274,70.99091367198204
PAPER_07597,2023-11-23 11:32:31.111775,9,8,6.43,Mathematics,2023,29.386277906290324,699,80.84931506849315,21.326699834162522,93.05165487771984,31.0,4.0,0.9841269841269841,28.91982905063492,67.1429840390832
PAPER_07598,2019-05-10 11:32:31.111775,0,6,6.0,Computer Science,2019,0.0,2357,35.42465753424657,19.900497512437813,86.46647167633873,32.0,4.0,1.0158730158730158,0.0,34.65183131483735
PAPER_07599,2024-08-14 11:32:31.111775,985,1,18.29,Biology,2024,87.97889903968954,434,88.10958904109589,60.663349917081256,28.34686894262107,29.0,4.0,0.9206349206349206,80.99644673495227,95.08243431012201
PAPER_07600,2021-04-09 11:32:31.111775,14,5,1.06,Psychology,2021,34.560944581769135,1657,54.60273972602741,3.5157545605306804,81.11243971624383,32.0,4.0,1.0158730158730158,35.109531003701974,54.468802723812516
PAPER_07601,2019-03-06 11:32:31.111775,55,7,3.33,Engineering,2019,51.37273919405359,2422,33.64383561643835,11.044776119402986,90.30280321355949,31.5,4.0,1.0,51.37273919405359,60.04118452116227
PAPER_07602,2018-08-17 11:32:31.111775,8,2,4.63,Computer Science,2018,28.04163557237987,2623,28.13698630136986,15.356550580431177,48.6582880967408,32.0,4.0,1.0158730158730158,28.486740898925582,38.67042110742277
PAPER_07603,2022-02-12 11:32:31.111775,41,5,3.62,Physics,2022,47.701254758821264,1348,63.06849315068492,12.006633499170812,81.11243971624383,32.0,4.0,1.0158730158730158,48.4584175327708,66.76074364427845
PAPER_07604,2025-06-10 11:32:31.111775,155,3,4.72,Computer Science,2025,64.44776893036556,134,96.32876712328768,15.655058043117744,63.212055882855765,32.0,4.0,1.0158730158730158,65.4707493895777,84.43780869952947
PAPER_07605,2022-03-07 11:32:31.111775,16,2,1.44,Physics,2022,36.15831395311713,1325,63.6986301369863,4.776119402985075,48.6582880967408,32.0,4.0,1.0158730158730158,36.73225544443645,52.19551045674403
PAPER_07606,2016-05-07 11:32:31.111775,55,3,1.0,Biology,2016,51.37273919405359,3455,5.342465753424652,3.316749585406302,63.212055882855765,29.0,4.0,0.9206349206349206,47.295537670716,40.81884403908885
PAPER_07607,2020-04-12 11:32:31.111775,8,1,1.29,Biology,2020,28.04163557237987,2019,44.68493150684931,4.27860696517413,28.34686894262107,29.0,4.0,0.9206349206349206,25.816108939651308,35.72496424004784
PAPER_07608,2016-12-03 11:32:31.111775,48,3,2.43,Mathematics,2016,49.668571723840415,3245,11.095890410958908,8.059701492537314,63.212055882855765,31.0,4.0,0.9841269841269841,48.88018169647787,44.87508849021581
PAPER_07609,2023-07-23 11:32:31.111775,17,5,2.2,Biology,2023,36.88778668309099,822,77.47945205479452,7.296849087893865,81.11243971624383,29.0,4.0,0.9206349206349206,33.96018456538535,62.54644688539426
PAPER_07610,2017-08-24 11:32:31.111775,9,5,7.21,Biology,2017,29.386277906290324,2981,18.32876712328767,23.913764510779437,81.11243971624383,29.0,4.0,0.9206349206349206,27.054033628013315,43.44319928220292
PAPER_07611,2016-06-26 11:32:31.111775,16,5,1.26,Medicine,2016,36.15831395311713,3405,6.712328767123288,4.179104477611941,81.11243971624383,31.0,4.0,0.9841269841269841,35.584372461797805,38.8255402378879
PAPER_07612,2018-03-25 11:32:31.111775,8,4,2.75,Chemistry,2018,28.04163557237987,2768,24.16438356164383,9.12106135986733,73.64028618842732,28.0,4.0,0.8888888888888888,24.925898286559885,38.78148715245649
PAPER_07613,2024-12-09 11:32:31.111775,153,5,10.5,Biology,2024,64.28309182826884,317,91.31506849315069,34.82587064676617,81.11243971624383,29.0,4.0,0.9206349206349206,59.18125914348559,88.13042463424785
PAPER_07614,2018-08-31 11:32:31.111775,22,3,3.1,Computer Science,2018,40.01611262194432,2609,28.520547945205475,10.281923714759536,63.212055882855765,32.0,4.0,1.0158730158730158,40.651289012768835,46.901397542179765
PAPER_07615,2021-02-26 11:32:31.111775,11,3,1.43,Mathematics,2021,31.71312000761218,1699,53.452054794520556,4.742951907131012,63.212055882855765,31.0,4.0,0.9841269841269841,31.20973715034849,48.712070999826565
PAPER_07616,2025-03-22 11:32:31.111775,26,2,2.03,Engineering,2025,42.062453358569805,214,94.13698630136986,6.733001658374792,48.6582880967408,31.5,4.0,1.0,42.062453358569805,65.80185633095007
PAPER_07617,2022-11-16 11:32:31.111775,16,3,3.96,Engineering,2022,36.15831395311713,1071,70.65753424657535,13.134328358208954,63.212055882855765,31.5,4.0,1.0,36.15831395311713,59.39927734719264
PAPER_07618,2016-11-22 11:32:31.111775,72,4,1.04,Physics,2016,54.75612339664344,3256,10.794520547945208,3.4494195688225546,73.64028618842732,32.0,4.0,1.0158730158730158,55.625268212463176,49.25905757945643
PAPER_07619,2020-11-09 11:32:31.111775,313,5,11.34,Physics,2020,73.37546855073518,1808,50.465753424657535,37.61194029850746,81.11243971624383,32.0,4.0,1.0158730158730158,74.54015852773097,83.41521468204817
PAPER_07620,2024-02-29 11:32:31.111775,25,3,3.51,Chemistry,2024,41.5808000334645,601,83.53424657534246,11.641791044776118,63.212055882855765,28.0,4.0,0.8888888888888888,36.96071114085733,63.752039383576545
PAPER_07621,2019-07-26 11:32:31.111775,120,3,4.65,Computer Science,2019,61.205309711275,2280,37.534246575342465,15.422885572139306,63.212055882855765,32.0,4.0,1.0158730158730158,62.17682256383492,62.869387779690996
PAPER_07622,2018-09-23 11:32:31.111775,39,3,3.07,Engineering,2018,47.07858012771256,2586,29.150684931506852,10.182421227197347,63.212055882855765,31.5,4.0,1.0,47.07858012771256,50.5383568190641
PAPER_07623,2019-11-11 11:32:31.111775,7,2,10.5,Computer Science,2019,26.538453332133365,2172,40.493150684931514,34.82587064676617,48.6582880967408,32.0,4.0,1.0158730158730158,26.959698623119607,47.226668405447306
PAPER_07624,2019-11-08 11:32:31.111775,59,3,3.67,Mathematics,2019,52.25324680319138,2175,40.410958904109584,12.172470978441128,63.212055882855765,31.0,4.0,0.9841269841269841,51.423830187267704,57.1866495074714
PAPER_07625,2022-02-05 11:32:31.111775,33,4,4.25,Physics,2022,45.004465063828256,1355,62.87671232876713,14.096185737976782,73.64028618842732,32.0,4.0,1.0158730158730158,45.718821652142985,64.28105592531472
PAPER_07626,2022-01-24 11:32:31.111775,52,3,6.92,Biology,2022,50.6700498911992,1367,62.54794520547945,22.95190713101161,63.212055882855765,29.0,4.0,0.9206349206349206,46.64861736015164,64.94792404021366
PAPER_07627,2024-11-23 11:32:31.111775,141,3,6.93,Computer Science,2024,63.24774342250999,333,90.87671232876713,22.98507462686567,63.212055882855765,32.0,4.0,1.0158730158730158,64.25167585778793,83.92132601747394
PAPER_07628,2018-09-14 11:32:31.111775,26,1,1.09,Chemistry,2018,42.062453358569805,2595,28.904109589041095,3.6152570480928694,28.34686894262107,28.0,4.0,0.8888888888888888,37.38884742983982,36.46512569371115
PAPER_07629,2019-09-03 11:32:31.111775,152,2,2.0,Computer Science,2019,64.19994952549699,2241,38.6027397260274,6.633499170812604,48.6582880967408,32.0,4.0,1.0158730158730158,65.21899634336202,59.570270106316755
PAPER_07630,2016-01-14 11:32:31.111775,74,3,1.85,Computer Science,2016,55.10107137734833,3569,2.219178082191786,6.135986733001659,63.212055882855765,32.0,4.0,1.0158730158730158,55.97569155794116,45.18967649610517
PAPER_07631,2020-06-06 11:32:31.111775,30,5,1.02,Physics,2020,43.8255691938098,1964,46.1917808219178,3.383084577114428,81.11243971624383,32.0,4.0,1.0158730158730158,44.52121314926709,56.66476721736794
PAPER_07632,2017-03-04 11:32:31.111775,44,1,7.28,Medicine,2017,48.581762367959065,3154,13.589041095890408,24.145936981757878,28.34686894262107,31.0,4.0,0.9841269841269841,47.81062328275336,42.43518636992852
PAPER_07633,2019-10-02 11:32:31.111775,17,3,2.14,Computer Science,2019,36.88778668309099,2212,39.3972602739726,7.097844112769487,63.212055882855765,32.0,4.0,1.0158730158730158,37.47330710663211,47.99061127632176
PAPER_07634,2025-07-16 11:32:31.111775,417,3,2.28,Physics,2025,77.02661465761793,98,97.31506849315068,7.5621890547263675,63.212055882855765,32.0,4.0,1.0158730158730158,78.24925933472296,89.45896933050051
PAPER_07635,2023-06-08 11:32:31.111775,55,5,1.31,Biology,2023,51.37273919405359,867,76.24657534246575,4.344941956882256,81.11243971624383,29.0,4.0,0.9206349206349206,47.295537670716,68.50235669292036
PAPER_07636,2022-08-09 11:32:31.111775,1,2,14.73,Mathematics,2022,8.846151110711121,1170,67.94520547945206,48.85572139303483,48.6582880967408,31.0,4.0,0.9841269841269841,8.705736013715706,50.40553991334975
